1905595	1056316	1885865	1	1	14
1905596	1056316	1885867	1	1	15
1905583	1056316	1885869	1	1	16
3477821	1098441	1937106	1	1	1
3670797	1098442	1937102	1	1	1
2507403	1098443	1937100	1	1	1
1631001	1103570	1931362	1	1	1
3026196	1107649	1923596	1	1	1
3874408	1107651	1923595	1	1	1
2386203	1107653	1923594	1	1	1
3621529	1107655	1923593	1	1	1
3881500	1107658	1923592	1	1	1
2665399	1107659	1923591	1	1	1
3432688	1107669	1923589	1	1	1
3551968	1107670	1923501	1	1	1
3901156	1107674	1923499	1	1	1
3364633	1107677	1923500	1	1	1
2413699	1107680	1923497	1	1	1
3985534	1107681	1923495	1	1	1
2207461	1107685	1923483	1	1	1
3022674	1107703	1923476	1	1	1
2025745	1107705	1923471	1	1	1
1034282	1107706	1923461	1	1	1
3433230	1107709	1923449	1	1	1
1783382	1107711	1923444	1	1	1
3222277	1107713	1923439	1	1	1
2881200	1107715	1923265	1	1	1
3077004	1107717	1923251	1	1	1
2925106	1107720	1923247	1	1	1
1906146	1107723	1923243	1	1	1
1034287	1107728	1923237	1	1	1
3629080	1107730	1923229	1	1	1
1034290	1107732	1923225	1	1	1
3931153	1107733	1923223	1	1	1
3219981	1107737	1923219	1	1	1
3480302	1107738	1923217	1	1	1
1034040	1107740	1923213	1	1	1
1762866	1107742	1923209	1	1	1
2723447	1107743	1923205	1	1	1
2870776	1107744	1923201	1	1	1
2262563	1107746	1923197	1	1	1
1661983	1109161	1923195	1	1	1
2682552	1133211	1386621	1	1	1
2682555	1133211	1613743	1	1	2
2682554	1133211	1613757	1	1	3
2682553	1133211	1613779	1	1	4
1582310	1134314	1890066	1	1	1
1582309	1134314	1890063	1	1	2
2994735	1164944	1427807	1	1	1
2260886	1164945	1427896	1	1	1
1060573	1179190	1847250	1	1	1
3593116	1179191	1847251	1	1	1
2819256	1179192	1847252	1	1	1
2940339	1179193	1847249	1	1	1
1063924	1182246	1843990	1	1	1
3083292	1182247	1844051	1	1	1
3212512	1182248	1844050	1	1	1
2712872	1182249	1844049	1	1	1
2867494	1182250	1844045	1	1	1
2611173	1182251	1844042	1	1	1
2055064	1182252	1844047	1	1	1
2139643	1182253	1844048	1	1	1
1819047	1182254	1844046	1	1	1
2474373	1182255	1844043	1	1	1
2882503	1182256	1844044	1	1	1
3269307	1182257	1844038	1	1	1
3733135	1182258	1844039	1	1	1
2699356	1182259	1844040	1	1	1
1063948	1182260	1844041	1	1	1
1979819	1182261	1844037	1	1	1
2780970	1182324	1843863	1	1	1
3315444	1182325	1843940	1	1	1
1063799	1182326	1843919	1	1	1
2102440	1182327	1843924	1	1	1
3287461	1182328	1843926	1	1	1
1063350	1182329	1843932	1	1	1
2507420	1182330	1843937	1	1	1
1598590	1182331	1843942	1	1	1
1534937	1182332	1843945	1	1	1
2895324	1182333	1843949	1	1	1
1716260	1182334	1843908	1	1	1
3185700	1182335	1843903	1	1	1
2891128	1182336	1843900	1	1	1
3283099	1182337	1843897	1	1	1
2923516	1182338	1843895	1	1	1
2400551	1182339	1843894	1	1	1
2990296	1182340	1843893	1	1	1
1063351	1182341	1843892	1	1	1
2994592	1182342	1843896	1	1	1
3185865	1189246	1381758	1	1	1
3185867	1189246	1381782	1	1	2
3185866	1189246	1381797	1	1	3
3111332	1189253	1373263	1	1	1
3111334	1189253	1389714	1	1	2
3111333	1189253	1389727	1	1	3
3428080	1192268	1843863	1	1	1
3428098	1192268	1843892	1	1	2
3428082	1192268	1843893	1	1	3
3428083	1192268	1843894	1	1	4
3428084	1192268	1843895	1	1	5
3428085	1192268	1843896	1	1	6
3428086	1192268	1843897	1	1	7
3428087	1192268	1843900	1	1	8
3428088	1192268	1843903	1	1	9
3428089	1192268	1843908	1	1	10
3428090	1192268	1843919	1	1	11
3428091	1192268	1843924	1	1	12
3428092	1192268	1843926	1	1	13
3428093	1192268	1843932	1	1	14
3428094	1192268	1843937	1	1	15
3428095	1192268	1843940	1	1	16
3428096	1192268	1843942	1	1	17
3428097	1192268	1843945	1	1	18
3428081	1192268	1843949	1	1	19
3561658	1192269	1843990	1	1	1
3561673	1192269	1844037	1	1	2
3561660	1192269	1844038	1	1	3
3561661	1192269	1844039	1	1	4
3561662	1192269	1844040	1	1	5
3561663	1192269	1844041	1	1	6
3561664	1192269	1844042	1	1	7
3561665	1192269	1844043	1	1	8
3561666	1192269	1844044	1	1	9
3561667	1192269	1844045	1	1	10
3561668	1192269	1844046	1	1	11
3561669	1192269	1844047	1	1	12
3561670	1192269	1844048	1	1	13
3561671	1192269	1844049	1	1	14
3561672	1192269	1844050	1	1	15
3561659	1192269	1844051	1	1	16
1559418	1193605	1843863	1	1	1
1559419	1193605	1843892	1	1	2
1559420	1193605	1843893	1	1	3
1559421	1193605	1843894	1	1	4
1559422	1193605	1843895	1	1	5
1559423	1193605	1843896	1	1	6
1559424	1193605	1843897	1	1	7
1559425	1193605	1843900	1	1	8
1559409	1193605	1843903	1	1	9
1559408	1193605	1843908	1	1	10
1559426	1193605	1843919	1	1	11
1559410	1193605	1843924	1	1	12
1559411	1193605	1843926	1	1	13
1559412	1193605	1843932	1	1	14
1559413	1193605	1843937	1	1	15
1559414	1193605	1843940	1	1	16
1559415	1193605	1843942	1	1	17
1559416	1193605	1843945	1	1	18
1559417	1193605	1843949	1	1	19
6438705	1199588	3017731	1	1	1
6438703	1199588	3017754	1	1	2
6438708	1199588	3017760	1	1	3
6438711	1199588	3017771	1	1	4
6438709	1199588	3017791	1	1	5
6438707	1199588	3017834	1	1	6
6438704	1199588	3017851	1	1	7
6438710	1199588	3017886	1	1	8
6438706	1199588	3017891	1	1	9
6438702	1199588	3017911	1	1	10
6438715	1199588	3017931	1	2	11
6438718	1199588	3017957	1	2	12
6438717	1199588	3018031	1	2	13
6438719	1199588	3018051	1	2	14
6438714	1199588	3018071	1	2	15
6438712	1199588	3018091	1	2	16
6438716	1199588	3018111	1	2	17
6438713	1199588	3018131	1	2	18
3165032	1207521	1843863	1	1	1
3165012	1207521	1843892	1	1	2
3165013	1207521	1843893	1	1	3
3165014	1207521	1843894	1	1	4
3165015	1207521	1843895	1	1	5
3165016	1207521	1843896	1	1	6
3165017	1207521	1843897	1	1	7
3165018	1207521	1843900	1	1	8
3165019	1207521	1843903	1	1	9
3165020	1207521	1843908	1	1	10
3165021	1207521	1843919	1	1	11
3165022	1207521	1843924	1	1	12
3165023	1207521	1843926	1	1	13
3165024	1207521	1843932	1	1	14
3165025	1207521	1843937	1	1	15
3165010	1207521	1843940	1	1	16
3165026	1207521	1843942	1	1	17
3165027	1207521	1843945	1	1	18
3165028	1207521	1843949	1	1	19
3165029	1207521	1847249	1	1	20
3165030	1207521	1847250	1	1	21
3165031	1207521	1847251	1	1	22
3165011	1207521	1847252	1	1	23
2693863	1207522	1843990	1	1	1
2693878	1207522	1844037	1	1	2
2693865	1207522	1844038	1	1	3
2693866	1207522	1844039	1	1	4
2693867	1207522	1844040	1	1	5
2693868	1207522	1844041	1	1	6
2693869	1207522	1844042	1	1	7
2693870	1207522	1844043	1	1	8
2693871	1207522	1844044	1	1	9
2693872	1207522	1844045	1	1	10
2693873	1207522	1844046	1	1	11
2693874	1207522	1844047	1	1	12
2693875	1207522	1844048	1	1	13
2693876	1207522	1844049	1	1	14
2693877	1207522	1844050	1	1	15
2693864	1207522	1844051	1	1	16
3477820	1227365	1806904	1	1	1
1829193	1227366	1806903	1	1	1
2586207	1227367	1806902	1	1	1
3828966	1227368	1806901	1	1	1
1465956	1227369	1806900	1	1	1
1809620	1227370	1806899	1	1	1
2549012	1227371	1806898	1	1	1
3065721	1227375	1806896	1	1	1
3740733	1275256	1139711	1	1	1
3880874	1275340	1397783	1	1	1
8313346	1275429	1350514	1	1	1
8313341	1275429	1359389	1	1	2
8313342	1275429	1359395	1	2	3
8313339	1275429	1359398	1	2	4
8313343	1275429	1359401	1	2	5
8313347	1275429	1359406	1	2	6
8313348	1275429	1359411	2	1	7
8313345	1275429	1359414	2	1	8
8313338	1275429	1359420	2	1	9
8313344	1275429	1359424	2	1	10
8313340	1275429	1359428	2	1	11
8313336	1275429	1359437	2	2	12
8313337	1275429	1359441	2	2	13
9417631	1275433	1441637	1	1	1
9417626	1275433	1441639	1	1	2
9417627	1275433	1441641	1	1	3
9417629	1275433	1441643	1	1	4
9417628	1275433	1441645	1	1	5
9417632	1275433	1441647	1	1	6
9417625	1275433	1441649	1	2	7
9417635	1275433	1441650	1	2	8
9417636	1275433	1441652	1	2	9
9417634	1275433	1441654	1	2	10
9417633	1275433	1441656	1	2	11
9417630	1275433	1441658	1	2	12
8179656	1275576	1441911	1	1	1
8179666	1275576	1441660	1	1	2
8179648	1275576	1441652	1	1	3
8179614	1275576	1441662	1	1	4
1847939	1280625	1387817	1	1	1
3167460	1314792	1692831	1	1	1
2213614	1350588	1679569	1	1	1
2560562	1350589	1679564	1	1	1
1721746	1350591	1679562	1	1	1
3123700	1350593	1679553	1	1	1
1850598	1366606	1556505	1	1	1
3402329	1366608	1667547	1	1	1
3267996	1367776	1140082	1	1	1
2462838	1367778	1585043	1	1	1
1116579	1376042	1387805	1	1	1
3713801	1376043	1387808	1	1	1
1963847	1376044	1387826	1	1	1
1116580	1376045	1387820	1	1	1
2501707	1376046	1387829	1	1	1
3574377	1376047	1387838	1	1	1
1747758	1376048	1387802	1	1	1
3661033	1376049	1387814	1	1	1
3137084	1382997	1642145	1	1	1
1117564	1383000	1642143	1	1	1
2327611	1383001	1642141	1	1	1
1117565	1383002	1642139	1	1	1
2531778	1383003	1642137	1	1	1
3637059	1383004	1642135	1	1	1
3973941	1383005	1642133	1	1	1
3639307	1383006	1642131	1	1	1
3624290	1383008	1642129	1	1	1
1787451	1383009	1642128	1	1	1
1117615	1383012	1642126	1	1	1
3209658	1383014	1642124	1	1	1
1442628	1383015	1642123	1	1	1
2861259	1383016	1642121	1	1	1
3045838	1383017	1642119	1	1	1
3541295	1383018	1642117	1	1	1
2161083	1383019	1642115	1	1	1
3160855	1383020	1642113	1	1	1
2336775	1383021	1642112	1	1	1
1117616	1383022	1642111	1	1	1
1117617	1383023	1642110	1	1	1
1926346	1383024	1642108	1	1	1
1117618	1383025	1642106	1	1	1
3748426	1383027	1642100	1	1	1
1117669	1383029	1642098	1	1	1
1117670	1383031	1642096	1	1	1
2147799	1383032	1642094	1	1	1
1117671	1383033	1642092	1	1	1
1633961	1383036	1642089	1	1	1
3209038	1383037	1642087	1	1	1
3109207	1383038	1642085	1	1	1
2256938	1383039	1642079	1	1	1
3243177	1383040	1641069	1	1	1
4006991	1383397	1641066	1	1	1
1495020	1383398	1641060	1	1	1
3940990	1383399	1641052	1	1	1
1117566	1383400	1641048	1	1	1
3028923	1383401	1641040	1	1	1
1723656	1383402	1641036	1	1	1
1503265	1383404	1641032	1	1	1
2062580	1383405	1641030	1	1	1
3835701	1383406	1641028	1	1	1
2441128	1383407	1641026	1	1	1
3931129	1383409	1641024	1	1	1
3733799	1383411	1641022	1	1	1
2495158	1383412	1641020	1	1	1
3428909	1383413	1641018	1	1	1
2532574	1383416	1641009	1	1	1
4019574	1383420	1640999	1	1	1
2483531	1383423	1640991	1	1	1
1889187	1383427	1640981	1	1	1
4008758	1383431	1640972	1	1	1
2326039	1383434	1640963	1	1	1
1119647	1383437	1640958	1	1	1
3761171	1383440	1640956	1	1	1
1839758	1383446	1640924	1	1	1
1118866	1383450	1640920	1	1	1
1727422	1383453	1640926	1	1	1
1118867	1383454	1640928	1	1	1
1838755	1383457	1640930	1	1	1
1544884	1384293	1590336	1	1	1
1544898	1384293	1590340	1	1	2
1544886	1384293	1590346	1	1	3
1544887	1384293	1590353	1	1	4
1544888	1384293	1590357	1	1	5
1544889	1384293	1590361	1	1	6
1544890	1384293	1590364	1	1	7
1544891	1384293	1590372	1	1	8
1544892	1384293	1590412	1	1	9
1544893	1384293	1590423	1	1	10
1544894	1384293	1590427	1	1	11
1544895	1384293	1590432	1	1	12
1544896	1384293	1590434	1	1	13
1544897	1384293	1590435	1	1	14
1544885	1384293	1590436	1	1	15
1121828	1389308	1350520	1	1	1
3745887	1390372	1624811	1	1	1
3136479	1391108	1350514	1	1	1
3136480	1391108	1359389	1	1	2
3136487	1391108	1372432	1	1	3
3136482	1391108	1372434	1	1	4
3136483	1391108	1372437	1	1	5
3136484	1391108	1372439	1	1	6
3136485	1391108	1359428	1	1	7
3136486	1391108	1359437	1	1	8
3136481	1391108	1359441	1	1	9
3136476	1391108	1350520	1	1	10
3136477	1391108	1350516	1	1	11
3136478	1391108	1350518	1	1	12
1562600	1391110	1350514	1	1	1
1562601	1391110	1359389	1	1	2
1562608	1391110	1372432	1	1	3
1562603	1391110	1372434	1	1	4
1562604	1391110	1372437	1	1	5
1562605	1391110	1372439	1	1	6
1562606	1391110	1359428	1	1	7
1562607	1391110	1359437	1	1	8
1562602	1391110	1359441	1	1	9
1562597	1391110	1350520	1	1	10
1562598	1391110	1350516	1	1	11
1562599	1391110	1350518	1	1	12
2309672	1391111	1350514	1	1	1
2309673	1391111	1359389	1	1	2
2309674	1391111	1372432	1	1	3
2309681	1391111	1372434	1	1	4
2309676	1391111	1372437	1	1	5
2309677	1391111	1372439	1	1	6
2309678	1391111	1359428	1	1	7
2309679	1391111	1359437	1	1	8
2309680	1391111	1359441	1	1	9
2309669	1391111	1350520	1	1	10
2309670	1391111	1350516	1	1	11
2309671	1391111	1350518	1	1	12
2309675	1391111	1556505	1	1	13
1126225	1418246	1590579	1	1	1
3441700	1418452	1590336	1	1	1
2451060	1418453	1590340	1	1	1
3764901	1436479	1582822	1	1	1
1800534	1436480	1582812	1	1	1
3777991	1436510	1581114	1	1	1
2694228	1436512	1582760	1	1	1
3659003	1436513	1582766	1	1	1
3931008	1436514	1582774	1	1	1
2131650	1436515	1582778	1	1	1
3310242	1436516	1582784	1	1	1
2659659	1436517	1582790	1	1	1
1818709	1436518	1582794	1	1	1
2664986	1436519	1582796	1	1	1
2678778	1436520	1582798	1	1	1
1128683	1436521	1582800	1	1	1
3584016	1436522	1582802	1	1	1
3852689	1436523	1582816	1	1	1
3129976	1436695	1590353	1	1	1
2718846	1436696	1590364	1	1	1
2444775	1436697	1590372	1	1	1
2417043	1436699	1590412	1	1	1
3474179	1436700	1590423	1	1	1
1128804	1436701	1590427	1	1	1
3616175	1436702	1590432	1	1	1
2445551	1436703	1590434	1	1	1
1128805	1436704	1590436	1	1	1
3629189	1436705	1593132	1	1	1
2191051	1441755	1399174	1	1	1
3405617	1441756	1399172	1	1	1
1956036	1442922	1613779	1	1	1
1794680	1442923	1613775	1	1	1
3878568	1442924	1613771	1	1	1
3334220	1442926	1613769	1	1	1
1882275	1442927	1613763	1	1	1
1130566	1442928	1613757	1	1	1
2537487	1442930	1613751	1	1	1
3266371	1442931	1613749	1	1	1
1898199	1442932	1613747	1	1	1
1130567	1442933	1613745	1	1	1
1826425	1442935	1613743	1	1	1
4030349	1442936	1613741	1	1	1
2168313	1442937	1613739	1	1	1
3819845	1442938	1613737	1	1	1
2386269	1442940	1613735	1	1	1
1744947	1442941	1613732	1	1	1
3081224	1442943	1613728	1	1	1
4011101	1442946	1613726	1	1	1
3904526	1442948	1613724	1	1	1
2704947	1446088	1604544	1	1	1
2148182	1446089	1604542	1	1	1
1625587	1446266	1603831	1	1	1
1505278	1448959	1590357	1	1	1
4046941	1449231	1556505	1	1	1
3726163	1449372	1596329	1	1	1
3280779	1449374	1596317	1	1	1
1132892	1449375	1596314	1	1	1
3695946	1449379	1596305	1	1	1
2784315	1449381	1596299	1	1	1
1132947	1449383	1596284	1	1	1
2002693	1449385	1596261	1	1	1
1132367	1449428	1595976	1	1	1
1744125	1449509	1582760	1	1	1
1744126	1449509	1582766	1	1	2
1744127	1449509	1582774	1	1	3
1744128	1449509	1582778	1	1	4
1744129	1449509	1582784	1	1	5
1744130	1449509	1582790	1	1	6
1744138	1449509	1582794	1	1	7
1744132	1449509	1582796	1	1	8
1744133	1449509	1582798	1	1	9
1744134	1449509	1582800	1	1	10
1744135	1449509	1582802	1	1	11
1744136	1449509	1582812	1	1	12
1744137	1449509	1582816	1	1	13
1744131	1449509	1582822	1	1	14
3441391	1450741	1591197	1	1	1
2293098	1450743	1591193	1	1	1
3339845	1450746	1591188	1	1	1
1777969	1450750	1590435	1	1	1
3382623	1450751	1590346	1	1	1
1132090	1450753	1590361	1	1	1
1134317	1450960	1597010	1	1	1
1134316	1450960	1556505	1	1	2
3167449	1450963	1597010	1	1	1
1134186	1450999	1359389	1	1	1
1134188	1450999	1590579	1	1	2
1134187	1450999	1581114	1	1	3
2037351	1451053	1590336	1	1	1
2037365	1451053	1590340	1	1	2
2037353	1451053	1590346	1	1	3
2037354	1451053	1590353	1	1	4
2037355	1451053	1590357	1	1	5
2037356	1451053	1590361	1	1	6
2037357	1451053	1590364	1	1	7
2037358	1451053	1590372	1	1	8
2037359	1451053	1590412	1	1	9
2037360	1451053	1590423	1	1	10
2037361	1451053	1590427	1	1	11
2037362	1451053	1590432	1	1	12
2037363	1451053	1590434	1	1	13
2037364	1451053	1590435	1	1	14
2037352	1451053	1590436	1	1	15
3340681	1451055	1590336	1	1	1
3340695	1451055	1590340	1	1	2
3340683	1451055	1590346	1	1	3
3340684	1451055	1590353	1	1	4
3340685	1451055	1590357	1	1	5
3340686	1451055	1590361	1	1	6
3340687	1451055	1590364	1	1	7
3340688	1451055	1590372	1	1	8
3340689	1451055	1590412	1	1	9
3340690	1451055	1590423	1	1	10
3340691	1451055	1590427	1	1	11
3340692	1451055	1590432	1	1	12
3340693	1451055	1590434	1	1	13
3340694	1451055	1590435	1	1	14
3340682	1451055	1590436	1	1	15
1135617	1451058	1590336	1	1	1
1135618	1451058	1590340	1	1	2
1135619	1451058	1590346	1	1	3
1135620	1451058	1590353	1	1	4
1135621	1451058	1590357	1	1	5
1135622	1451058	1590361	1	1	6
1135623	1451058	1590364	1	1	7
1135624	1451058	1590372	1	1	8
1135625	1451058	1590412	1	1	9
1135626	1451058	1590423	1	1	10
1135627	1451058	1590427	1	1	11
1135628	1451058	1590432	1	1	12
1135629	1451058	1590434	1	1	13
1135630	1451058	1590435	1	1	14
1135631	1451058	1590436	1	1	15
1135603	1451058	1582760	1	1	16
1135632	1451058	1582766	1	1	17
1135605	1451058	1582774	1	1	18
1135606	1451058	1582778	1	1	19
1135607	1451058	1582784	1	1	20
1135608	1451058	1582790	1	1	21
1135609	1451058	1582794	1	1	22
1135610	1451058	1582796	1	1	23
1135611	1451058	1582798	1	1	24
1135612	1451058	1582800	1	1	25
1135613	1451058	1582802	1	1	26
1135614	1451058	1582812	1	1	27
1135615	1451058	1582816	1	1	28
1135616	1451058	1582822	1	1	29
1135604	1451058	1593132	1	1	30
3410983	1452637	1582760	1	1	1
3410989	1452637	1582766	1	1	2
3410988	1452637	1582774	1	1	3
3410987	1452637	1582778	1	1	4
3410986	1452637	1582784	1	1	5
3410985	1452637	1582790	1	1	6
3410984	1452637	1582794	1	1	7
3410990	1452637	1582796	1	1	8
3410982	1452637	1582798	1	1	9
3410981	1452637	1582800	1	1	10
3410980	1452637	1582802	1	1	11
3410979	1452637	1582812	1	1	12
3410978	1452637	1582816	1	1	13
3410977	1452637	1582822	1	1	14
3411005	1452637	1590336	2	1	15
3411003	1452637	1590340	2	1	16
3411002	1452637	1590346	2	1	17
3411001	1452637	1590353	2	1	18
3411000	1452637	1590357	2	1	19
3410999	1452637	1590361	2	1	20
3410998	1452637	1590364	2	1	21
3410997	1452637	1590372	2	1	22
3410996	1452637	1590412	2	1	23
3410995	1452637	1590423	2	1	24
3410994	1452637	1590427	2	1	25
3410993	1452637	1590432	2	1	26
3410992	1452637	1590434	2	1	27
3410991	1452637	1590435	2	1	28
3411004	1452637	1590436	2	1	29
1135584	1452778	1576451	1	1	1
1807351	1452781	1140026	1	1	1
2255185	1452940	1556505	1	1	1
2255187	1452940	1585041	1	1	2
2255186	1452940	1585043	1	1	3
3891175	1453180	1582760	1	1	1
3891181	1453180	1582766	1	1	2
3891180	1453180	1582774	1	1	3
3891179	1453180	1582778	1	1	4
3891178	1453180	1582784	1	1	5
3891177	1453180	1582790	1	1	6
3891176	1453180	1582794	1	1	7
3891182	1453180	1582796	1	1	8
3891174	1453180	1582798	1	1	9
3891173	1453180	1582800	1	1	10
3891172	1453180	1582802	1	1	11
3891171	1453180	1582812	1	1	12
3891170	1453180	1582816	1	1	13
3891169	1453180	1582822	1	1	14
3891197	1453180	1590336	2	1	15
3891195	1453180	1590340	2	1	16
3891194	1453180	1590346	2	1	17
3891193	1453180	1590353	2	1	18
3891192	1453180	1590357	2	1	19
3891191	1453180	1590361	2	1	20
3891190	1453180	1590364	2	1	21
3891189	1453180	1590372	2	1	22
3891188	1453180	1590412	2	1	23
3891187	1453180	1590423	2	1	24
3891186	1453180	1590427	2	1	25
3891185	1453180	1590432	2	1	26
3891184	1453180	1590434	2	1	27
3891183	1453180	1590435	2	1	28
3891196	1453180	1590436	2	1	29
1134138	1453660	1359389	1	1	1
1134137	1453660	1581114	1	1	2
1134370	1453741	1359389	1	1	1
2971298	1453817	1587419	1	1	1
1785421	1453823	1590336	1	1	1
1785435	1453823	1590340	1	1	2
1785423	1453823	1590346	1	1	3
1785424	1453823	1590353	1	1	4
1785425	1453823	1590357	1	1	5
1785426	1453823	1590361	1	1	6
1785427	1453823	1590364	1	1	7
1785428	1453823	1590372	1	1	8
1785429	1453823	1590412	1	1	9
1785430	1453823	1590423	1	1	10
1785431	1453823	1590427	1	1	11
1785432	1453823	1590432	1	1	12
1785433	1453823	1590434	1	1	13
1785434	1453823	1590435	1	1	14
1785422	1453823	1590436	1	1	15
1134812	1453942	1582965	1	1	1
1134813	1453943	1582963	1	1	1
3715762	1453944	1582961	1	1	1
3579905	1453945	1582959	1	1	1
1644000	1453949	1582957	1	1	1
2115743	1453950	1582955	1	1	1
3275429	1453952	1582953	1	1	1
3294924	1453954	1582951	1	1	1
1134868	1453955	1582949	1	1	1
3227357	1453957	1582947	1	1	1
2964706	1453958	1582945	1	1	1
1863652	1453959	1582943	1	1	1
1134877	1453960	1582937	1	1	1
3031749	1453961	1582935	1	1	1
2779430	1454039	1582695	1	1	1
2368176	1454040	1582652	1	1	1
1598610	1454041	1582650	1	1	1
1386317	1454042	1582685	1	1	1
3889807	1454043	1582648	1	1	1
2864071	1454046	1582646	1	1	1
3440970	1454048	1582679	1	1	1
3352886	1454050	1582656	1	1	1
3126937	1454051	1582654	1	1	1
2153455	1454053	1582673	1	1	1
3775134	1454057	1582662	1	1	1
1927227	1454059	1582658	1	1	1
1657720	1454813	1359389	1	1	1
1657721	1454813	1581114	1	2	2
1964405	1454814	1359389	1	1	1
1964404	1454814	1581114	1	1	2
3256690	1455167	1551029	1	1	1
1135707	1455168	1140104	1	1	1
2712071	1455169	1140056	1	1	1
2983107	1455170	1472928	1	1	1
1135739	1455173	1140107	1	1	1
2580312	1455174	1140073	1	1	1
1861617	1455183	1140040	1	1	1
3303896	1455224	1140079	1	1	1
3779763	1455226	1140100	1	1	1
1741962	1455227	1511557	1	1	1
3463335	1455228	1140085	1	1	1
2163652	1455234	1140067	1	1	1
2712154	1455242	1140036	1	1	1
3309121	1455244	1140048	1	1	1
2120854	1460364	1140030	1	1	1
3560955	1460366	1140028	1	1	1
1935751	1460629	1563718	1	1	1
2916090	1461880	1562753	1	1	1
3508343	1463548	1359389	1	1	1
3508342	1463548	1575003	1	1	2
3256544	1465435	1428932	1	1	1
2734876	1465436	1407263	1	1	1
1880462	1467445	1366114	1	1	1
1605721	1467730	1552336	1	1	1
3097905	1467731	1552333	1	1	1
3043308	1467733	1552330	1	1	1
3371213	1467734	1552318	1	1	1
3190709	1467735	1552312	1	1	1
3999998	1467736	1552297	1	1	1
3644877	1467737	1552285	1	1	1
3299101	1467740	1552264	1	1	1
1914360	1470027	1544298	1	1	1
2480704	1472920	1535441	1	1	1
3052594	1480764	1428497	1	1	1
3846842	1480765	1457982	1	1	1
3799574	1480998	1582760	1	1	1
3799580	1480998	1582766	1	1	2
3799579	1480998	1582774	1	1	3
3799578	1480998	1582778	1	1	4
3799577	1480998	1582784	1	1	5
3799576	1480998	1582790	1	1	6
3799575	1480998	1582794	1	1	7
3799581	1480998	1582796	1	1	8
3799573	1480998	1582798	1	1	9
3799572	1480998	1582800	1	1	10
3799571	1480998	1582802	1	1	11
3799570	1480998	1582812	1	1	12
3799569	1480998	1582816	1	1	13
3799568	1480998	1582822	1	1	14
3799596	1480998	1590336	2	1	15
3799594	1480998	1590340	2	1	16
3799593	1480998	1590346	2	1	17
3799592	1480998	1590353	2	1	18
3799591	1480998	1590357	2	1	19
3799590	1480998	1590361	2	1	20
3799589	1480998	1590364	2	1	21
